raceId,driverId,year,race,circuit,grid,position,constructor,overtake,circuit_type
1004,844,2018,Russian Grand Prix,Sochi Autodrom,7,7,Sauber,0,permanent
1004,825,2018,Russian Grand Prix,Sochi Autodrom,5,8,Haas F1 Team,-3,permanent
1004,839,2018,Russian Grand Prix,Sochi Autodrom,6,9,Force India,-3,permanent
1004,815,2018,Russian Grand Prix,Sochi Autodrom,8,10,Force India,-2,permanent
1004,154,2018,Russian Grand Prix,Sochi Autodrom,9,11,Haas F1 Team,-2,permanent
1004,807,2018,Russian Grand Prix,Sochi Autodrom,12,12,Renault,0,permanent
1004,828,2018,Russian Grand Prix,Sochi Autodrom,10,13,Sauber,-3,permanent
1004,4,2018,Russian Grand Prix,Sochi Autodrom,16,14,McLaren,2,permanent
1004,840,2018,Russian Grand Prix,Sochi Autodrom,14,15,Williams,-1,permanent
1004,838,2018,Russian Grand Prix,Sochi Autodrom,15,16,McLaren,-1,permanent
1004,832,2018,Russian Grand Prix,Sochi Autodrom,11,17,Renault,-6,permanent
1004,845,2018,Russian Grand Prix,Sochi Autodrom,13,18,Williams,-5,permanent
1004,842,2018,Russian Grand Prix,Sochi Autodrom,17,19,Toro Rosso,-2,permanent
1004,843,2018,Russian Grand Prix,Sochi Autodrom,20,20,Toro Rosso,0,permanent
1005,1,2018,Japanese Grand Prix,Suzuka Circuit,1,1,Mercedes,0,permanent
1005,822,2018,Japanese Grand Prix,Suzuka Circuit,2,2,Mercedes,0,permanent
1005,830,2018,Japanese Grand Prix,Suzuka Circuit,3,3,Red Bull,0,permanent
1005,817,2018,Japanese Grand Prix,Suzuka Circuit,15,4,Red Bull,11,permanent
1005,8,2018,Japanese Grand Prix,Suzuka Circuit,4,5,Ferrari,-1,permanent
1005,20,2018,Japanese Grand Prix,Suzuka Circuit,8,6,Ferrari,2,permanent
1005,815,2018,Japanese Grand Prix,Suzuka Circuit,9,7,Force India,2,permanent
1005,154,2018,Japanese Grand Prix,Suzuka Circuit,5,8,Haas F1 Team,-3,permanent
1005,839,2018,Japanese Grand Prix,Suzuka Circuit,11,9,Force India,2,permanent
1005,832,2018,Japanese Grand Prix,Suzuka Circuit,13,10,Renault,3,permanent
1005,842,2018,Japanese Grand Prix,Suzuka Circuit,7,11,Toro Rosso,-4,permanent
1005,828,2018,Japanese Grand Prix,Suzuka Circuit,20,12,Sauber,8,permanent
1005,843,2018,Japanese Grand Prix,Suzuka Circuit,6,13,Toro Rosso,-7,permanent
1005,4,2018,Japanese Grand Prix,Suzuka Circuit,18,14,McLaren,4,permanent
1005,838,2018,Japanese Grand Prix,Suzuka Circuit,19,15,McLaren,4,permanent
1005,845,2018,Japanese Grand Prix,Suzuka Circuit,17,16,Williams,1,permanent
1005,840,2018,Japanese Grand Prix,Suzuka Circuit,14,17,Williams,-3,permanent
1005,844,2018,Japanese Grand Prix,Suzuka Circuit,10,18,Sauber,-8,permanent
1005,807,2018,Japanese Grand Prix,Suzuka Circuit,16,19,Renault,-3,permanent
1005,825,2018,Japanese Grand Prix,Suzuka Circuit,12,20,Haas F1 Team,-8,permanent
1006,8,2018,United States Grand Prix,Circuit of the Americas,2,1,Ferrari,1,permanent
1006,830,2018,United States Grand Prix,Circuit of the Americas,18,2,Red Bull,16,permanent
1006,1,2018,United States Grand Prix,Circuit of the Americas,1,3,Mercedes,-2,permanent
1006,20,2018,United States Grand Prix,Circuit of the Americas,5,4,Ferrari,1,permanent
1006,822,2018,United States Grand Prix,Circuit of the Americas,3,5,Mercedes,-2,permanent
1006,807,2018,United States Grand Prix,Circuit of the Americas,7,6,Renault,1,permanent
1006,832,2018,United States Grand Prix,Circuit of the Americas,11,7,Renault,4,permanent
1006,815,2018,United States Grand Prix,Circuit of the Americas,10,8,Force India,2,permanent
1006,843,2018,United States Grand Prix,Circuit of the Americas,20,9,Toro Rosso,11,permanent
1006,828,2018,United States Grand Prix,Circuit of the Americas,16,10,Sauber,6,permanent
1006,838,2018,United States Grand Prix,Circuit of the Americas,17,11,McLaren,6,permanent
1006,842,2018,United States Grand Prix,Circuit of the Americas,19,12,Toro Rosso,7,permanent
1006,845,2018,United States Grand Prix,Circuit of the Americas,14,13,Williams,1,permanent
1006,840,2018,United States Grand Prix,Circuit of the Americas,15,14,Williams,1,permanent
1006,844,2018,United States Grand Prix,Circuit of the Americas,9,15,Sauber,-6,permanent
1006,817,2018,United States Grand Prix,Circuit of the Americas,4,16,Red Bull,-12,permanent
1006,154,2018,United States Grand Prix,Circuit of the Americas,8,17,Haas F1 Team,-9,permanent
1006,4,2018,United States Grand Prix,Circuit of the Americas,13,18,McLaren,-5,permanent
1006,839,2018,United States Grand Prix,Circuit of the Americas,6,19,Force India,-13,permanent
1006,825,2018,United States Grand Prix,Circuit of the Americas,12,20,Haas F1 Team,-8,permanent
1007,830,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,2,1,Red Bull,1,permanent
1007,20,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,4,2,Ferrari,2,permanent
1007,8,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,6,3,Ferrari,3,permanent
1007,1,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,3,4,Mercedes,-1,permanent
1007,822,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,5,5,Mercedes,0,permanent
1007,807,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,7,6,Renault,1,permanent
1007,844,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,9,7,Sauber,2,permanent
1007,838,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,15,8,McLaren,7,permanent
1007,828,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,10,9,Sauber,1,permanent
1007,842,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,20,10,Toro Rosso,10,permanent
1007,839,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,11,11,Force India,0,permanent
1007,840,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,17,12,Williams,5,permanent
1007,845,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,19,13,Williams,6,permanent
1007,843,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,14,14,Toro Rosso,0,permanent
1007,825,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,16,15,Haas F1 Team,1,permanent
1007,154,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,18,16,Haas F1 Team,2,permanent
1007,817,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,1,17,Red Bull,-16,permanent
1007,815,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,13,18,Force India,-5,permanent
1007,832,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,8,19,Renault,-11,permanent
1007,4,2018,Mexican Grand Prix,Autódromo Hermanos Rodríguez,12,20,McLaren,-8,permanent
1008,1,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,1,1,Mercedes,0,permanent
1008,830,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,5,2,Red Bull,3,permanent
1008,8,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,4,3,Ferrari,1,permanent
1008,817,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,11,4,Red Bull,7,permanent
1008,822,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,3,5,Mercedes,-2,permanent
1008,20,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,2,6,Ferrari,-4,permanent
1008,844,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,7,7,Sauber,0,permanent
1008,154,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,8,8,Haas F1 Team,0,permanent
1008,825,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,10,9,Haas F1 Team,1,permanent
1008,815,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,12,10,Force India,2,permanent
1008,843,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,16,11,Toro Rosso,5,permanent
1008,832,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,15,12,Renault,3,permanent
1008,842,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,9,13,Toro Rosso,-4,permanent
1008,838,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,20,14,McLaren,6,permanent
1008,839,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,18,15,Force India,3,permanent
1008,845,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,14,16,Williams,-2,permanent
1008,4,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,17,17,McLaren,0,permanent
1008,840,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,19,18,Williams,1,permanent
1008,807,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,13,19,Renault,-6,permanent
1008,828,2018,Brazilian Grand Prix,Autódromo José Carlos Pace,6,20,Sauber,-14,permanent
1009,1,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,1,1,Mercedes,0,permanent
1009,20,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,3,2,Ferrari,1,permanent
1009,830,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,6,3,Red Bull,3,permanent
1009,817,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,5,4,Red Bull,1,permanent
1009,822,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,2,5,Mercedes,-3,permanent
1009,832,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,11,6,Renault,5,permanent
1009,844,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,8,7,Sauber,1,permanent
1009,815,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,14,8,Force India,6,permanent
1009,154,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,7,9,Haas F1 Team,-2,permanent
1009,825,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,13,10,Haas F1 Team,3,permanent
1009,4,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,15,11,McLaren,4,permanent
1009,843,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,16,12,Toro Rosso,4,permanent
1009,840,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,20,13,Williams,7,permanent
1009,838,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,18,14,McLaren,4,permanent
1009,845,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,19,15,Williams,4,permanent
1009,842,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,17,16,Toro Rosso,1,permanent
1009,839,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,9,17,Force India,-8,permanent
1009,828,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,12,18,Sauber,-6,permanent
1009,8,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,4,19,Ferrari,-15,permanent
1009,807,2018,Abu Dhabi Grand Prix,Yas Marina Circuit,10,20,Renault,-10,permanent
1010,822,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,2,1,Mercedes,1,permanent
1010,1,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,1,2,Mercedes,-1,permanent
1010,830,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,4,3,Red Bull,1,permanent
1010,20,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,3,4,Ferrari,-1,permanent
1010,844,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,5,5,Ferrari,0,permanent
1010,825,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,7,6,Haas F1 Team,1,permanent
1010,807,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,11,7,Renault,4,permanent
1010,8,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,9,8,Alfa Romeo,1,permanent
1010,840,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,16,9,Racing Point,7,permanent
1010,826,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,15,10,Toro Rosso,5,permanent
1010,842,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,17,11,Red Bull,6,permanent
1010,846,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,8,12,McLaren,-4,permanent
1010,815,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,10,13,Racing Point,-3,permanent
1010,848,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,13,14,Toro Rosso,-1,permanent
1010,841,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,14,15,Alfa Romeo,-1,permanent
1010,847,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,19,16,Williams,3,permanent
1010,9,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,20,17,Williams,3,permanent
1010,154,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,6,18,Haas F1 Team,-12,permanent
1010,817,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,12,19,Renault,-7,permanent
1010,832,2019,Australian Grand Prix,Albert Park Grand Prix Circuit,18,20,McLaren,-2,permanent
1011,1,2019,Bahrain Grand Prix,Bahrain International Circuit,3,1,Mercedes,2,permanent
1011,822,2019,Bahrain Grand Prix,Bahrain International Circuit,4,2,Mercedes,2,permanent
1011,844,2019,Bahrain Grand Prix,Bahrain International Circuit,1,3,Ferrari,-2,permanent
1011,830,2019,Bahrain Grand Prix,Bahrain International Circuit,5,4,Red Bull,1,permanent
1011,20,2019,Bahrain Grand Prix,Bahrain International Circuit,2,5,Ferrari,-3,permanent
1011,846,2019,Bahrain Grand Prix,Bahrain International Circuit,9,6,McLaren,3,permanent
1011,8,2019,Bahrain Grand Prix,Bahrain International Circuit,8,7,Alfa Romeo,1,permanent
1011,842,2019,Bahrain Grand Prix,Bahrain International Circuit,13,8,Red Bull,5,permanent
1011,848,2019,Bahrain Grand Prix,Bahrain International Circuit,12,9,Toro Rosso,3,permanent
1011,815,2019,Bahrain Grand Prix,Bahrain International Circuit,14,10,Racing Point,4,permanent
1011,841,2019,Bahrain Grand Prix,Bahrain International Circuit,16,11,Alfa Romeo,5,permanent
1011,826,2019,Bahrain Grand Prix,Bahrain International Circuit,15,12,Toro Rosso,3,permanent
1011,825,2019,Bahrain Grand Prix,Bahrain International Circuit,6,13,Haas F1 Team,-7,permanent
1011,840,2019,Bahrain Grand Prix,Bahrain International Circuit,18,14,Racing Point,4,permanent
1011,847,2019,Bahrain Grand Prix,Bahrain International Circuit,19,15,Williams,4,permanent
1011,9,2019,Bahrain Grand Prix,Bahrain International Circuit,20,16,Williams,4,permanent
1011,807,2019,Bahrain Grand Prix,Bahrain International Circuit,17,17,Renault,0,permanent
1011,817,2019,Bahrain Grand Prix,Bahrain International Circuit,10,18,Renault,-8,permanent
1011,832,2019,Bahrain Grand Prix,Bahrain International Circuit,7,19,McLaren,-12,permanent
1011,154,2019,Bahrain Grand Prix,Bahrain International Circuit,11,20,Haas F1 Team,-9,permanent
1012,1,2019,Chinese Grand Prix,Shanghai International Circuit,2,1,Mercedes,1,permanent
1012,822,2019,Chinese Grand Prix,Shanghai International Circuit,1,2,Mercedes,-1,permanent
1012,20,2019,Chinese Grand Prix,Shanghai International Circuit,3,3,Ferrari,0,permanent
1012,830,2019,Chinese Grand Prix,Shanghai International Circuit,5,4,Red Bull,1,permanent
1012,844,2019,Chinese Grand Prix,Shanghai International Circuit,4,5,Ferrari,-1,permanent
1012,842,2019,Chinese Grand Prix,Shanghai International Circuit,6,6,Red Bull,0,permanent
1012,817,2019,Chinese Grand Prix,Shanghai International Circuit,7,7,Renault,0,permanent
1012,815,2019,Chinese Grand Prix,Shanghai International Circuit,12,8,Racing Point,4,permanent
1012,8,2019,Chinese Grand Prix,Shanghai International Circuit,13,9,Alfa Romeo,4,permanent
1012,154,2019,Chinese Grand Prix,Shanghai International Circuit,10,11,Haas F1 Team,-1,permanent
1012,840,2019,Chinese Grand Prix,Shanghai International Circuit,16,12,Racing Point,4,permanent
1012,825,2019,Chinese Grand Prix,Shanghai International Circuit,9,13,Haas F1 Team,-4,permanent
1012,832,2019,Chinese Grand Prix,Shanghai International Circuit,14,14,McLaren,0,permanent
1012,841,2019,Chinese Grand Prix,Shanghai International Circuit,19,15,Alfa Romeo,4,permanent
1012,847,2019,Chinese Grand Prix,Shanghai International Circuit,17,16,Williams,1,permanent
1012,9,2019,Chinese Grand Prix,Shanghai International Circuit,18,17,Williams,1,permanent
1012,846,2019,Chinese Grand Prix,Shanghai International Circuit,15,18,McLaren,-3,permanent
1012,826,2019,Chinese Grand Prix,Shanghai International Circuit,11,19,Toro Rosso,-8,permanent
1012,807,2019,Chinese Grand Prix,Shanghai International Circuit,8,20,Renault,-12,permanent
1013,822,2019,Azerbaijan Grand Prix,Baku City Circuit,1,1,Mercedes,0,street
1013,1,2019,Azerbaijan Grand Prix,Baku City Circuit,2,2,Mercedes,0,street
1013,20,2019,Azerbaijan Grand Prix,Baku City Circuit,3,3,Ferrari,0,street
1013,830,2019,Azerbaijan Grand Prix,Baku City Circuit,4,4,Red Bull,0,street
1013,844,2019,Azerbaijan Grand Prix,Baku City Circuit,8,5,Ferrari,3,street
1013,815,2019,Azerbaijan Grand Prix,Baku City Circuit,5,6,Racing Point,-1,street
1013,832,2019,Azerbaijan Grand Prix,Baku City Circuit,9,7,McLaren,2,street
1013,846,2019,Azerbaijan Grand Prix,Baku City Circuit,7,8,McLaren,-1,street
1013,840,2019,Azerbaijan Grand Prix,Baku City Circuit,13,9,Racing Point,4,street
1013,848,2019,Azerbaijan Grand Prix,Baku City Circuit,11,11,Toro Rosso,0,street
1013,841,2019,Azerbaijan Grand Prix,Baku City Circuit,17,12,Alfa Romeo,5,street
1013,825,2019,Azerbaijan Grand Prix,Baku City Circuit,12,13,Haas F1 Team,-1,street
1013,807,2019,Azerbaijan Grand Prix,Baku City Circuit,15,14,Renault,1,street
1013,847,2019,Azerbaijan Grand Prix,Baku City Circuit,16,15,Williams,1,street
1013,154,2019,Azerbaijan Grand Prix,Baku City Circuit,14,18,Haas F1 Team,-4,street
1013,826,2019,Azerbaijan Grand Prix,Baku City Circuit,6,19,Toro Rosso,-13,street
1013,817,2019,Azerbaijan Grand Prix,Baku City Circuit,10,20,Renault,-10,street
1014,1,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,1,Mercedes,1,permanent
1014,822,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,2,Mercedes,-1,permanent
1014,830,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,4,3,Red Bull,1,permanent
1014,20,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3,4,Ferrari,-1,permanent
1014,844,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,5,5,Ferrari,0,permanent
1014,842,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,6,6,Red Bull,0,permanent
1014,825,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,8,7,Haas F1 Team,1,permanent
1014,832,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,12,8,McLaren,4,permanent
1014,826,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,9,9,Toro Rosso,0,permanent
1014,154,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,7,10,Haas F1 Team,-3,permanent
1014,848,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,11,11,Toro Rosso,0,permanent
1014,817,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,13,12,Renault,1,permanent
1014,8,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,14,14,Alfa Romeo,0,permanent
1014,815,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,15,15,Racing Point,0,permanent
1014,841,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,18,16,Alfa Romeo,2,permanent
1014,847,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,19,17,Williams,2,permanent
1014,9,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,17,18,Williams,-1,permanent
1014,840,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,16,19,Racing Point,-3,permanent
1014,846,2019,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10,20,McLaren,-10,permanent
1015,1,2019,Monaco Grand Prix,Circuit de Monaco,1,1,Mercedes,0,street
1015,20,2019,Monaco Grand Prix,Circuit de Monaco,4,2,Ferrari,2,street
1015,822,2019,Monaco Grand Prix,Circuit de Monaco,2,3,Mercedes,-1,street
1015,830,2019,Monaco Grand Prix,Circuit de Monaco,3,4,Red Bull,-1,street
1015,842,2019,Monaco Grand Prix,Circuit de Monaco,8,5,Red Bull,3,street
1015,832,2019,Monaco Grand Prix,Circuit de Monaco,9,6,McLaren,3,street
1015,826,2019,Monaco Grand Prix,Circuit de Monaco,7,7,Toro Rosso,0,street
1015,848,2019,Monaco Grand Prix,Circuit de Monaco,10,8,Toro Rosso,2,street
1015,817,2019,Monaco Grand Prix,Circuit de Monaco,6,9,Renault,-3,street
1015,154,2019,Monaco Grand Prix,Circuit de Monaco,13,10,Haas F1 Team,3,street
1015,846,2019,Monaco Grand Prix,Circuit de Monaco,12,11,McLaren,1,street
1015,825,2019,Monaco Grand Prix,Circuit de Monaco,5,14,Haas F1 Team,-9,street
1015,815,2019,Monaco Grand Prix,Circuit de Monaco,16,12,Racing Point,4,street
1015,807,2019,Monaco Grand Prix,Circuit de Monaco,11,13,Renault,-2,street
1015,847,2019,Monaco Grand Prix,Circuit de Monaco,19,15,Williams,4,street
1015,840,2019,Monaco Grand Prix,Circuit de Monaco,17,16,Racing Point,1,street
1015,8,2019,Monaco Grand Prix,Circuit de Monaco,14,17,Alfa Romeo,-3,street
